order_id,customer_id,order_date,order_value
9410,2463,2023-07-01,1392.94
9411,2027,2023-08-07,44.31
9412,394,2023-10-05,52.04
9413,2744,2023-03-24,57.52
9414,844,2023-05-21,59.45
9415,1525,2023-11-30,67.97
9416,604,2023-04-05,211.97
9417,582,2023-12-31,52.32
9418,2043,2023-07-13,76.72
9419,1940,2023-04-20,57.84
9420,133,2023-02-21,43.13
9421,2839,2023-04-13,48.79
9422,2697,2023-04-11,47.72
9423,2269,2023-05-22,40.96
9424,976,2023-07-20,51.81
9425,1814,2023-11-15,48.14
9426,1544,2023-07-18,54.0
9427,2836,2023-10-11,230.9
9428,2739,2023-08-05,41.23
9429,1358,2023-02-15,30.9
9430,39,2023-01-28,47.53
9431,1317,2023-01-02,53.13
9432,2738,2023-01-17,201.16
9433,162,2023-11-11,46.44
9434,1910,2023-03-18,1258.78
9435,1128,2023-06-14,53.95
9436,2209,2023-04-07,61.35
9437,1659,2023-04-15,44.59
9438,1964,2023-01-24,53.07
9439,1058,2023-07-19,40.65
9440,2290,2023-02-04,43.33
9441,967,2023-01-02,39.35
9442,890,2023-10-16,41.55
9443,2161,2023-11-28,54.41
9444,2366,2023-12-08,51.47
9445,2071,2023-05-18,41.68
9446,2872,2023-12-03,38.21
9447,2749,2023-03-03,51.43
9448,1667,2023-10-26,48.22
9449,1442,2023-07-16,50.94
9450,1068,2023-02-28,47.54
9451,128,2023-09-22,53.52
9452,2924,2023-11-29,61.56
9453,158,2023-07-07,55.86
9454,827,2023-03-04,47.11
9455,1891,2023-11-04,47.02
9456,2900,2023-10-06,1041.1
9457,512,2023-01-30,222.67
9458,2093,2023-06-20,47.05
9459,2267,2023-01-21,34.94
9460,443,2023-10-26,29.85
9461,2363,2023-07-20,138.47
9462,2225,2023-05-15,41.61
9463,2276,2023-09-29,44.61
9464,1727,2023-01-23,46.07
9465,2007,2023-03-28,42.49
9466,1696,2023-01-31,47.03
9467,267,2023-05-01,63.19
9468,2918,2023-03-10,54.47
9469,838,2023-05-14,49.72
9470,489,2023-11-11,44.3
9471,702,2023-05-26,46.0
9472,687,2023-11-29,42.73
9473,996,2023-09-20,54.92
9474,357,2023-10-20,62.41
9475,872,2023-03-27,35.8
9476,1974,2023-01-16,53.59
9477,2252,2023-08-04,50.37
9478,552,2023-04-26,38.93
9479,1811,2023-04-28,62.87
9480,323,2023-09-27,43.13
9481,2642,2023-12-09,47.68
9482,2229,2023-06-11,33.99
9483,2547,2023-07-07,39.24
9484,83,2023-04-14,40.68
9485,2351,2023-05-21,54.61
9486,262,2023-06-16,46.81
9487,784,2023-10-27,1756.13
9488,1224,2023-01-28,48.55
9489,914,2023-09-29,41.33
9490,2740,2023-02-19,49.58
9491,944,2023-06-05,41.81
9492,2731,2023-11-20,55.77
9493,1319,2023-12-14,79.8
9494,1536,2023-05-01,75.14
9495,689,2023-05-20,1292.64
9496,2444,2023-01-16,40.0
9497,1773,2023-11-05,51.38
9498,839,2023-02-18,50.13
9499,878,2023-06-13,39.91
9500,2871,2023-03-03,1060.85
9501,49,2023-12-06,52.64
9502,2837,2023-06-03,64.74
9503,293,2023-11-08,51.65
9504,1652,2023-12-12,36.24
9505,536,2023-05-30,65.91
9506,311,2023-03-14,50.17
9507,537,2023-03-10,39.51
9508,1927,2023-06-26,39.09
9509,2687,2023-12-20,49.25
9510,234,2023-01-02,54.41
9511,1233,2023-11-05,1765.56
9512,2653,2023-04-29,60.97
9513,2142,2023-01-07,1352.61
9514,2375,2023-09-12,59.92
9515,2273,2023-03-16,180.89
9516,967,2023-12-17,47.63
9517,890,2023-07-14,62.46
9518,2059,2023-07-06,54.66
9519,35,2023-01-03,38.0
9520,447,2023-07-03,56.94
9521,1764,2023-12-01,213.42
9522,2489,2023-09-30,139.93
9523,2701,2023-02-21,35.11
9524,1559,2023-09-20,54.32
9525,595,2023-05-13,54.92
9526,2026,2023-08-13,42.7
9527,2277,2023-11-06,53.19
9528,344,2023-03-02,65.39
9529,1104,2023-12-31,245.66
9530,1420,2023-01-16,33.31
9531,1314,2023-08-17,41.87
9532,1479,2023-07-14,48.81
9533,1152,2023-09-08,23.27
9534,2957,2023-10-30,54.28
9535,1922,2023-02-17,208.97
9536,1383,2023-08-23,59.56
9537,2575,2023-05-01,34.35
9538,2123,2023-11-16,195.54
9539,1570,2023-02-19,34.62
9540,1895,2023-02-10,59.57
9541,2244,2023-01-22,52.82
9542,1867,2023-07-01,42.78
9543,29,2023-01-05,69.83
9544,706,2023-05-25,59.13
9545,1021,2023-12-23,25.14
9546,2064,2023-03-19,44.08
9547,1447,2023-08-19,60.25
9548,2853,2023-10-24,53.47
9549,2988,2023-12-14,51.35
9550,1660,2023-07-28,64.34
9551,967,2023-06-12,46.15
9552,2277,2023-06-17,38.19
9553,2763,2023-10-05,26.18
9554,573,2023-08-25,203.49
9555,1607,2023-06-25,48.91
9556,615,2023-02-22,50.53
9557,326,2023-12-15,41.43
9558,2923,2023-01-10,48.74
9559,359,2023-05-26,46.34
9560,1811,2023-08-15,38.65
9561,2372,2023-08-24,38.05
9562,1722,2023-08-30,38.83
9563,1350,2023-11-01,58.22
9564,165,2023-03-12,832.45
9565,1597,2023-06-07,51.33
9566,1628,2023-01-19,25.81
9567,2846,2023-02-24,49.01
9568,2503,2023-08-03,20.05
9569,1177,2023-07-28,51.87
9570,1151,2023-01-21,64.05
9571,193,2023-10-09,35.25
9572,2675,2023-09-06,53.47
9573,2578,2023-01-28,51.66
9574,92,2023-10-23,44.63
9575,139,2023-07-30,41.58
9576,481,2023-10-12,43.41
9577,2497,2023-01-20,48.37
9578,1357,2023-01-20,56.99
9579,2917,2023-11-26,70.39
9580,340,2023-04-30,69.9
9581,1076,2023-04-07,66.85
9582,2514,2023-04-30,45.22
9583,2766,2023-01-25,35.97
9584,799,2023-06-02,73.91
9585,475,2023-09-02,47.75
9586,2449,2023-09-17,231.36
9587,1463,2023-01-04,203.98
9588,605,2023-05-23,33.88
9589,2980,2023-10-09,63.1
9590,2970,2023-12-01,45.67
9591,821,2023-12-12,31.62
9592,2705,2023-08-08,51.16
9593,598,2023-11-23,227.55
9594,1533,2023-06-09,33.25
9595,514,2023-03-17,65.86
9596,1527,2023-04-09,47.2
9597,1878,2023-06-29,38.81
9598,1700,2023-05-07,53.01
9599,1030,2023-02-01,227.2
9600,500,2023-09-22,41.79
9601,1685,2023-11-30,192.18
9602,717,2023-01-13,1258.44
9603,1142,2023-12-18,205.19
9604,1509,2023-12-05,38.18
9605,2649,2023-07-21,25.76
9606,666,2023-01-18,62.53
9607,2516,2023-04-03,51.31
9608,2209,2023-10-07,73.68
9609,2318,2023-12-24,1498.99
9610,1080,2023-11-12,33.15
9611,228,2023-03-01,57.3
9612,2897,2023-08-02,47.57
9613,149,2023-04-10,47.78
9614,1070,2023-01-01,55.21
9615,1168,2023-02-12,48.19
9616,632,2023-11-07,54.73
9617,1364,2023-06-17,192.7
9618,413,2023-07-11,1401.49
9619,1756,2023-02-03,50.85
9620,520,2023-02-03,52.05
9621,1368,2023-06-25,48.36
9622,2435,2023-07-15,1813.51
9623,2323,2023-06-07,53.65
9624,2401,2023-09-02,44.6
9625,1103,2023-12-06,49.83
9626,598,2023-12-12,188.78
9627,1660,2023-12-01,46.79
9628,1686,2023-03-12,31.77
9629,2606,2023-11-23,52.33
9630,2161,2023-04-24,979.02
9631,2189,2023-10-12,32.63
9632,1925,2023-05-23,47.6
9633,730,2023-04-07,54.77
9634,589,2023-11-05,40.91
9635,2459,2023-11-16,61.88
9636,377,2023-07-31,53.29
9637,1408,2023-11-13,55.38
9638,1870,2023-07-04,42.17
9639,751,2023-07-24,65.52
9640,627,2023-12-30,1157.73
9641,1630,2023-08-04,54.41
9642,995,2023-09-03,40.44
9643,1584,2023-08-27,40.56
9644,703,2023-10-20,53.67
9645,2510,2023-01-08,40.55
9646,2060,2023-03-19,53.78
9647,1180,2023-11-20,37.68
9648,477,2023-10-04,47.61
9649,2987,2023-07-21,41.12
9650,401,2023-08-02,37.57
9651,2856,2023-04-04,48.99
9652,2225,2023-03-16,46.93
9653,57,2023-06-06,169.93
9654,1876,2023-06-02,55.04
9655,448,2023-05-22,203.43
9656,203,2023-03-19,51.43
9657,1657,2023-11-18,56.43
9658,738,2023-07-01,42.56
9659,202,2023-07-14,53.01
9660,1354,2023-06-07,49.22
9661,2411,2023-05-26,41.59
9662,892,2023-02-23,218.53
9663,2502,2023-12-22,57.99
9664,2404,2023-10-04,50.79
9665,216,2023-11-05,39.5
9666,2603,2023-03-24,63.83
9667,2935,2023-06-05,56.42
9668,23,2023-01-04,59.0
9669,2203,2023-11-07,52.52
9670,1210,2023-09-28,48.75
9671,2297,2023-03-05,62.69
9672,749,2023-04-22,40.76
9673,805,2023-08-27,46.93
9674,134,2023-05-24,48.25
9675,321,2023-01-20,43.43
9676,2438,2023-03-05,57.57
9677,434,2023-10-16,915.05
9678,1046,2023-03-22,52.61
9679,873,2023-07-16,59.67
9680,2906,2023-03-10,59.34
9681,2099,2023-07-05,43.31
9682,2224,2023-06-16,38.63
9683,2918,2023-07-24,199.77
9684,253,2023-06-13,61.73
9685,966,2023-04-04,188.61
9686,739,2023-09-06,58.76
9687,1130,2023-03-09,74.18
9688,1340,2023-12-09,46.5
9689,302,2023-01-21,40.31
9690,2596,2023-11-15,50.32
9691,1978,2023-03-26,64.04
9692,2764,2023-01-24,45.49
9693,2827,2023-04-21,64.33
9694,2316,2023-12-17,41.48
9695,551,2023-03-24,51.01
9696,1479,2023-12-24,34.06
9697,1316,2023-03-19,199.29
9698,1588,2023-05-20,41.75
9699,1823,2023-09-28,28.94
9700,1825,2023-12-05,67.47
9701,1165,2023-06-18,238.47
9702,314,2023-07-16,61.14
9703,184,2023-09-19,48.04
9704,1688,2023-08-03,59.52
9705,713,2023-03-08,67.63
9706,2176,2023-08-17,45.83
9707,1311,2023-06-10,39.89
9708,2748,2023-05-02,48.11
9709,2434,2023-05-29,62.37
9710,271,2023-12-06,57.35
9711,1795,2023-07-12,63.43
9712,811,2023-08-19,50.95
9713,2463,2023-04-21,61.28
9714,198,2023-05-25,51.68
9715,1080,2023-08-09,57.66
9716,2879,2023-03-05,69.29
9717,1227,2023-05-06,181.82
9718,1645,2023-08-06,55.19
9719,628,2023-10-11,165.88
9720,604,2023-12-20,31.84
9721,1162,2023-08-24,56.42
9722,1446,2023-01-13,39.96
9723,1081,2023-06-02,1744.61
9724,1586,2023-08-27,49.98
9725,2119,2023-07-09,45.36
9726,911,2023-05-31,65.3
9727,594,2023-03-27,46.12
9728,1396,2023-01-21,122.38
9729,600,2023-07-01,1942.04
9730,514,2023-11-15,43.68
9731,1896,2023-06-07,48.59
9732,2132,2023-03-17,57.07
9733,1067,2023-11-25,50.07
9734,2887,2023-07-22,44.44
9735,1958,2023-08-17,224.18
9736,2654,2023-06-01,254.27
9737,810,2023-09-20,32.79
9738,2181,2023-03-13,53.04
9739,1089,2023-08-13,54.02
9740,290,2023-05-11,40.66
9741,2424,2023-12-26,42.71
9742,769,2023-01-28,49.44
9743,2515,2023-10-26,2205.27
9744,471,2023-04-07,52.93
9745,2197,2023-02-15,55.91
9746,88,2023-01-01,52.75
9747,2444,2023-06-15,43.46
9748,790,2023-09-02,35.92
9749,1665,2023-08-07,61.93
9750,1310,2023-04-12,195.06
9751,865,2023-10-18,51.74
9752,1294,2023-07-23,46.31
9753,24,2023-07-21,66.77
9754,1887,2023-02-23,48.44
9755,311,2023-10-07,55.08
9756,1485,2023-10-05,1427.54
9757,1232,2023-01-16,41.77
9758,2712,2023-01-13,70.99
9759,2486,2023-12-22,53.11
9760,706,2023-12-22,40.62
9761,1360,2023-11-14,55.41
9762,422,2023-03-28,1482.69
9763,1774,2023-03-19,216.07
9764,2369,2023-03-08,55.04
9765,2635,2023-12-13,45.91
9766,947,2023-07-30,58.56
9767,1187,2023-08-02,42.19
9768,1835,2023-07-04,50.34
9769,1565,2023-02-02,59.39
9770,849,2023-04-25,46.09
9771,1590,2023-10-02,62.22
9772,1319,2023-07-17,43.24
9773,2090,2023-05-23,53.2
9774,1948,2023-08-16,59.33
9775,1309,2023-04-30,52.27
9776,2987,2023-12-19,54.27
9777,387,2023-01-24,36.77
9778,2036,2023-01-27,43.31
9779,1162,2023-03-16,40.41
9780,2026,2023-08-29,52.72
9781,2958,2023-01-23,55.21
9782,716,2023-06-10,58.3
9783,2479,2023-02-10,39.11
9784,2602,2023-08-26,1154.8
9785,2848,2023-08-27,55.44
9786,426,2023-02-25,47.1
9787,1440,2023-04-08,44.38
9788,2074,2023-05-26,20.24
9789,385,2023-09-19,186.78
9790,56,2023-02-09,167.15
9791,2682,2023-07-12,66.13
9792,106,2023-08-27,46.14
9793,2897,2023-02-11,58.33
9794,670,2023-08-10,63.22
9795,376,2023-07-15,47.41
9796,743,2023-10-15,47.66
9797,967,2023-01-10,49.7
9798,308,2023-08-23,38.3
9799,2139,2023-11-21,49.65
9800,802,2023-09-22,32.22
9801,110,2023-03-10,189.81
9802,1665,2023-05-19,60.43
9803,2633,2023-12-21,48.81
9804,340,2023-08-07,61.69
9805,1589,2023-07-15,51.44
9806,979,2023-03-15,47.87
9807,2404,2023-04-13,55.4
9808,1916,2023-08-13,46.74
9809,168,2023-05-03,1343.74
9810,557,2023-04-12,53.96
9811,905,2023-09-21,210.09
9812,105,2023-06-10,54.71
9813,2048,2023-08-21,41.43
9814,2198,2023-10-02,249.51
9815,146,2023-09-15,263.86
9816,2764,2023-11-07,40.39
9817,874,2023-05-19,43.9
9818,299,2023-08-15,50.66
9819,1737,2023-09-30,35.57
9820,646,2023-11-13,50.49
9821,2771,2023-03-27,59.48
9822,638,2023-10-18,55.76
9823,2287,2023-08-05,1521.89
9824,2512,2023-12-25,46.38
9825,2501,2023-03-07,52.12
9826,784,2023-09-14,56.0
9827,897,2023-05-15,59.23
9828,371,2023-02-24,174.72
9829,487,2023-12-22,62.69
9830,2038,2023-08-31,59.09
9831,2213,2023-09-09,40.54
9832,1361,2023-01-21,47.24
9833,192,2023-11-03,51.57
9834,730,2023-06-12,31.42
9835,2262,2023-12-22,50.15
9836,2622,2023-09-21,196.02
9837,957,2023-03-09,51.61
9838,381,2023-04-17,201.67
9839,2721,2023-03-08,263.26
9840,798,2023-07-18,34.94
9841,239,2023-07-11,62.99
9842,2748,2023-01-02,35.55
9843,1106,2023-09-14,49.76
9844,1387,2023-01-01,46.65
9845,2553,2023-12-24,56.59
9846,2250,2023-04-25,45.89
9847,2968,2023-03-29,60.27
9848,1528,2023-07-16,54.22
9849,1668,2023-04-02,285.61
9850,37,2023-10-01,47.94
9851,2692,2023-12-10,43.93
9852,1997,2023-06-09,45.9
9853,1426,2023-06-22,50.33
9854,2813,2023-02-02,160.03
9855,2754,2023-03-14,54.58
9856,2593,2023-07-15,50.97
9857,1491,2023-10-11,35.77
9858,1225,2023-03-28,42.39
9859,2588,2023-11-05,191.43
9860,2023,2023-08-12,61.71
9861,2442,2023-02-13,73.36
9862,833,2023-12-02,52.11
9863,597,2023-05-18,1333.41
9864,2441,2023-09-27,43.76
9865,700,2023-12-25,60.48
9866,1647,2023-02-05,63.79
9867,2019,2023-02-03,66.08
9868,441,2023-03-29,35.45
9869,1861,2023-05-26,52.15
9870,1641,2023-01-16,180.73
9871,1530,2023-08-21,54.15
9872,2966,2023-02-10,231.57
9873,2368,2023-09-12,54.28
9874,2601,2023-10-08,74.41
9875,1095,2023-05-06,51.94
9876,568,2023-01-08,53.49
9877,2967,2023-12-16,50.13
9878,236,2023-12-06,62.86
9879,1305,2023-11-20,59.46
9880,1186,2023-06-25,1021.9
9881,1033,2023-08-16,38.19
9882,2108,2023-11-19,52.91
9883,2941,2023-01-18,52.45
9884,1841,2023-02-25,48.99
9885,225,2023-02-04,44.13
9886,1843,2023-04-28,46.99
9887,2748,2023-10-09,46.38
9888,582,2023-09-11,48.97
9889,169,2023-08-01,47.37
9890,1466,2023-03-02,57.95
9891,14,2023-03-29,43.95
9892,2212,2023-09-28,46.73
9893,1444,2023-12-13,53.18
9894,2805,2023-02-01,51.45
9895,1871,2023-05-13,211.4
9896,1544,2023-03-05,48.82
9897,1690,2023-07-18,51.7
9898,1572,2023-09-13,41.29
9899,1052,2023-12-08,228.42
9900,1732,2023-06-04,57.36
9901,446,2023-08-19,183.46
9902,716,2023-10-28,57.2
9903,819,2023-02-04,45.3
9904,2152,2023-01-26,49.84
9905,2790,2023-01-23,2463.04
9906,426,2023-05-21,248.43
9907,1125,2023-10-12,43.95
9908,1565,2023-11-16,41.72
9909,2687,2023-06-05,55.38
9910,850,2023-04-23,36.95
9911,1546,2023-05-19,37.3
9912,1130,2023-07-28,50.38
9913,1703,2023-11-19,208.48
9914,2002,2023-12-30,63.43
9915,2817,2023-03-27,43.83
9916,277,2023-10-12,231.04
9917,1807,2023-03-01,1184.93
9918,2948,2023-02-23,47.29
9919,2236,2023-04-03,42.97
9920,1940,2023-11-21,50.72
9921,2153,2023-09-22,39.61
9922,546,2023-08-01,176.75
9923,2428,2023-11-29,37.47
9924,110,2023-01-10,73.41
9925,545,2023-12-24,57.08
9926,2402,2023-07-22,54.01
9927,743,2023-07-15,230.25
9928,2365,2023-02-27,207.04
9929,1290,2023-09-13,59.08
9930,1876,2023-08-11,46.27
9931,1089,2023-06-29,55.69
9932,333,2023-12-28,42.3
9933,1537,2023-02-04,216.2
9934,1157,2023-12-25,36.1
9935,592,2023-04-13,30.03
9936,783,2023-06-10,40.71
9937,540,2023-07-19,70.43
9938,2783,2023-06-09,69.43
9939,1559,2023-07-02,56.47
9940,1520,2023-12-19,58.45
9941,2669,2023-05-16,54.01
9942,619,2023-08-14,173.53
9943,2957,2023-08-31,39.93
9944,1834,2023-04-16,1880.37
9945,992,2023-03-12,71.72
9946,2147,2023-03-18,63.7
9947,2365,2023-02-23,44.12
9948,2171,2023-10-04,37.86
9949,2847,2023-04-21,32.29
9950,1617,2023-08-12,63.6
9951,1519,2023-03-16,40.92
9952,2505,2023-01-14,53.63
9953,522,2023-09-15,42.27
9954,2568,2023-07-08,40.09
9955,917,2023-12-30,34.81
9956,717,2023-08-27,46.93
9957,2363,2023-11-30,223.74
9958,2757,2023-10-31,46.03
9959,2758,2023-04-01,61.27
9960,1937,2023-07-03,257.26
9961,560,2023-01-17,23.2
9962,969,2023-01-12,47.33
9963,2404,2023-06-15,54.27
9964,1078,2023-05-26,61.19
9965,890,2023-10-09,33.5
9966,793,2023-02-06,61.07
9967,2313,2023-03-11,167.82
9968,982,2023-06-18,64.55
9969,802,2023-12-01,39.12
9970,43,2023-06-19,44.15
9971,1610,2023-09-10,48.11
9972,2910,2023-12-12,222.42
9973,1778,2023-10-24,56.6
9974,350,2023-05-22,48.05
9975,1568,2023-09-30,37.68
9976,1130,2023-08-13,56.37
9977,2960,2023-07-02,1681.96
9978,2049,2023-08-09,46.96
9979,1781,2023-02-22,53.5
9980,584,2023-04-28,38.3
9981,432,2023-12-31,43.8
9982,1933,2023-06-08,50.32
9983,2101,2023-05-16,42.68
9984,2988,2023-03-18,49.34
9985,2568,2023-12-02,54.75
9986,1349,2023-02-14,30.69
9987,2195,2023-01-18,61.79
9988,2031,2023-12-21,64.81
9989,1190,2023-07-24,47.57
9990,1163,2023-11-20,41.89
9991,2677,2023-03-24,48.14
9992,299,2023-02-19,46.66
9993,1940,2023-10-08,67.18
9994,789,2023-06-15,44.11
9995,850,2023-08-31,43.07
9996,2226,2023-06-13,45.54
9997,2890,2023-11-20,47.04
9998,1378,2023-02-25,1504.9
9999,1178,2023-02-08,153.7
10000,1950,2023-11-15,47.71
10001,878,2023-05-08,51.88
10002,1139,2023-05-02,42.53
10003,1578,2023-09-04,59.16
10004,2807,2023-07-05,165.86
10005,2493,2023-07-27,41.76
10006,2756,2023-11-11,39.56
10007,2650,2023-10-31,217.8
10008,1647,2023-08-27,59.63
10009,1904,2023-08-03,49.49
10010,1383,2023-10-19,53.03
10011,145,2023-08-12,45.53
10012,2323,2023-03-29,49.99
10013,2557,2023-01-25,39.36
10014,1203,2023-08-08,50.29
10015,2801,2023-10-02,48.39
10016,1862,2023-05-15,45.53
10017,1855,2023-08-21,1006.4
10018,2525,2023-03-07,41.77
10019,1867,2023-03-21,56.99
10020,1099,2023-09-12,17.04
10021,1152,2023-05-05,198.89
10022,1735,2023-05-26,58.14
10023,2714,2023-04-13,978.09
10024,568,2023-10-04,41.17
10025,1814,2023-05-04,29.84
10026,531,2023-09-24,49.19
10027,2207,2023-10-05,55.36
10028,1562,2023-04-21,54.52
10029,681,2023-11-09,44.08
10030,2071,2023-03-30,68.82
10031,1071,2023-06-07,53.11
10032,2573,2023-08-04,34.4
10033,729,2023-10-28,47.58
10034,1730,2023-02-05,42.2
10035,2192,2023-03-28,63.24
10036,668,2023-04-28,65.11
10037,1613,2023-11-24,44.19
10038,681,2023-07-01,38.23
10039,973,2023-03-09,144.54
10040,2847,2023-12-25,31.04
10041,2133,2023-06-08,57.57
10042,2464,2023-10-12,33.46
10043,2742,2023-06-13,61.03
10044,2530,2023-12-27,69.8
10045,2504,2023-03-14,54.88
10046,827,2023-04-29,31.79
10047,297,2023-12-07,43.04
10048,1254,2023-07-14,56.91
10049,2998,2023-03-30,234.01
10050,2728,2023-12-11,36.48
10051,2426,2023-03-17,51.56
10052,2469,2023-08-09,206.5
10053,2153,2023-05-19,46.81
10054,1729,2023-08-29,63.33
10055,2025,2023-06-03,51.09
10056,330,2023-02-22,36.97
10057,2487,2023-05-22,61.0
10058,1156,2023-11-16,53.47
10059,1891,2023-01-31,59.12
10060,382,2023-08-11,65.35
10061,2186,2023-10-19,44.46
10062,2991,2023-09-23,77.53
10063,843,2023-10-09,53.18
10064,2318,2023-10-03,189.98
10065,396,2023-02-13,45.76
10066,2961,2023-03-03,49.0
10067,2512,2023-07-20,55.93
10068,450,2023-12-01,45.76
10069,1355,2023-01-09,41.36
10070,1987,2023-03-12,57.18
10071,1309,2023-03-31,56.91
10072,1298,2023-01-24,32.41
10073,2068,2023-05-20,66.36
10074,2287,2023-11-12,59.14
10075,1294,2023-12-06,45.97
10076,2466,2023-03-19,45.8
10077,1850,2023-08-02,48.12
10078,186,2023-01-16,1592.81
10079,1234,2023-01-29,50.26
10080,1438,2023-10-18,138.71
10081,253,2023-02-12,246.59
10082,19,2023-12-18,152.35
10083,2760,2023-02-22,59.67
10084,1160,2023-10-03,51.65
10085,223,2023-08-20,42.19
10086,3,2023-07-31,36.27
10087,1260,2023-01-08,59.08
10088,854,2023-05-02,49.88
10089,1489,2023-02-11,61.4
10090,228,2023-11-29,232.78
10091,2961,2023-08-21,1354.6
10092,1678,2023-03-11,55.85
10093,499,2023-01-16,55.0
10094,2569,2023-03-10,39.0
10095,2750,2023-02-22,55.64
10096,1886,2023-06-22,54.35
10097,2965,2023-09-19,39.02
10098,2016,2023-10-16,32.13
10099,1163,2023-01-15,57.95
10100,1300,2023-09-27,1992.22
10101,2339,2023-06-16,200.07
10102,1077,2023-03-04,71.48
10103,715,2023-09-18,39.19
10104,948,2023-05-01,41.14
10105,2696,2023-12-12,185.1
10106,2732,2023-08-28,57.64
10107,870,2023-04-17,53.85
10108,1071,2023-06-29,45.21
10109,94,2023-01-16,58.22
10110,2988,2023-12-21,39.14
10111,560,2023-11-05,67.76
10112,1776,2023-08-03,52.12
10113,2261,2023-03-18,46.91
10114,436,2023-08-13,48.37
10115,852,2023-04-03,63.45
10116,2556,2023-06-30,44.7
10117,2884,2023-06-23,185.51
10118,2699,2023-12-20,194.41
10119,205,2023-12-20,61.18
10120,2429,2023-08-07,65.86
10121,1100,2023-05-23,44.62
10122,77,2023-11-11,65.39
10123,816,2023-10-09,49.91
10124,768,2023-09-16,52.82
10125,2458,2023-12-22,43.85
10126,106,2023-02-16,55.08
10127,2599,2023-01-05,34.4
10128,2874,2023-03-03,43.02
10129,2136,2023-03-25,68.42
10130,1747,2023-05-13,67.41
10131,2929,2023-12-02,51.91
10132,1466,2023-03-04,65.38
10133,2588,2023-10-08,248.99
10134,245,2023-02-13,60.36
10135,2626,2023-06-02,51.72
10136,1406,2023-09-27,57.2
10137,982,2023-12-08,56.78
10138,2765,2023-06-20,53.62
10139,1737,2023-06-05,76.65
10140,142,2023-10-02,62.65
10141,893,2023-12-24,225.72
10142,1392,2023-01-20,61.57
10143,2400,2023-08-02,45.52
10144,545,2023-03-20,39.53
10145,2961,2023-05-19,2090.05
10146,2200,2023-04-08,206.08
10147,1470,2023-06-01,65.2
10148,2701,2023-07-17,62.67
10149,763,2023-09-30,53.84
10150,624,2023-06-05,57.37
10151,656,2023-02-19,55.06
10152,2498,2023-08-16,48.51
10153,2769,2023-01-10,47.92
10154,1248,2023-05-29,1935.73
10155,43,2023-02-27,57.97
10156,2312,2023-06-11,51.56
10157,1027,2023-12-17,49.85
10158,1661,2023-04-17,53.28
10159,1292,2023-10-16,46.62
10160,596,2023-07-05,51.99
10161,1013,2023-02-15,67.9
10162,2225,2023-05-09,41.97
10163,2111,2023-11-14,40.4
10164,958,2023-03-28,50.38
10165,561,2023-09-06,202.32
10166,1331,2023-11-25,48.77
10167,1313,2023-09-14,1687.34
10168,1822,2023-10-04,53.38
10169,1551,2023-10-05,68.18
10170,850,2023-01-04,42.84
10171,1279,2023-03-06,45.78
10172,2652,2023-07-21,66.52
10173,1534,2023-03-04,38.22
10174,1815,2023-05-23,46.99
10175,1742,2023-09-01,45.12
10176,606,2023-10-19,222.07
10177,2878,2023-10-12,226.97
10178,1487,2023-06-29,160.93
10179,1295,2023-06-23,58.86
10180,746,2023-11-21,27.46
10181,558,2023-04-21,71.27
10182,2112,2023-06-24,67.89
10183,942,2023-06-02,42.16
10184,2297,2023-12-22,49.53
10185,1270,2023-08-05,56.88
10186,940,2023-10-24,61.37
10187,1611,2023-08-28,43.75
10188,2205,2023-08-14,974.51
10189,2783,2023-07-05,36.46
10190,1726,2023-02-17,175.58
10191,985,2023-07-27,36.16
10192,1588,2023-06-06,43.4
10193,1337,2023-08-13,52.98
10194,1875,2023-05-24,38.81
10195,662,2023-04-21,1063.7
10196,33,2023-11-14,50.43
10197,1817,2023-12-29,39.46
10198,2606,2023-12-28,50.36
10199,2121,2023-05-12,31.93
10200,1890,2023-04-23,207.97
10201,2873,2023-11-20,51.09
10202,1157,2023-03-30,48.99
10203,61,2023-06-10,42.74
10204,1544,2023-11-30,57.04
10205,272,2023-03-16,37.43
10206,2294,2023-10-08,51.01
10207,1200,2023-01-07,52.56
10208,2676,2023-04-23,57.13
10209,1807,2023-02-05,54.5
10210,2753,2023-09-23,35.53
10211,2710,2023-04-23,68.9
10212,1155,2023-10-19,42.09
10213,1126,2023-08-11,1727.45
10214,310,2023-07-30,55.02
10215,1316,2023-01-18,53.48
10216,1746,2023-08-29,48.71
10217,2543,2023-05-14,129.61
10218,338,2023-08-08,45.31
10219,2627,2023-04-12,43.42
10220,10,2023-05-20,56.88
10221,49,2023-06-18,283.67
10222,1511,2023-07-10,44.75
10223,2671,2023-01-25,52.56
10224,1345,2023-02-02,56.73
10225,731,2023-12-09,45.41
10226,795,2023-11-25,1206.27
10227,1649,2023-01-06,1219.26
10228,133,2023-07-13,51.16
10229,2131,2023-08-18,45.05
10230,2105,2023-05-17,49.98
10231,376,2023-11-19,48.24
10232,2397,2023-08-04,197.3
10233,271,2023-12-15,51.87
10234,1507,2023-12-30,52.27
10235,2159,2023-07-02,43.94
10236,2917,2023-06-17,174.89
10237,2935,2023-10-09,48.51
10238,76,2023-02-07,141.66
10239,1957,2023-06-12,48.41
10240,1667,2023-05-22,55.86
10241,329,2023-09-05,55.67
10242,2170,2023-04-13,279.91
10243,41,2023-07-18,128.14
10244,1191,2023-07-19,48.29
10245,2970,2023-02-11,177.29
